Key,Category,QuestionNumber,matchOrnomatch,Difficulty,verdict,ResponseTime,routineStart,routineStamp,routineEnd,Cat2FeedbackTime,ParticipantID
1Item2,1,Item2,match,Easy,SKIP,15.060303499994916,1675340764.300527,"02/02/2023, 17:56:04",1675340779.3608303,0.0,29
1Item3,1,Item3,match,Easy,CORRECT,10.077625400001123,1675340779.3795602,"02/02/2023, 17:56:19",1675340789.4571855,0.0,29
1Item4,1,Item4,match,Medium,CORRECT,26.244536999998672,1675340789.4780471,"02/02/2023, 17:56:29",1675340815.7225842,0.0,29
1Item5,1,Item5,nomatch,Medium,CORRECT,45.77054260000296,1675340815.753611,"02/02/2023, 17:56:55",1675340861.5241537,0.0,29
1Item6,1,Item6,match,Medium,CORRECT,42.58562389999861,1675340861.5515468,"02/02/2023, 17:57:41",1675340904.1371708,0.0,29
1Item7,1,Item7,match,Difficult,CORRECT,32.439568699999654,1675340904.1638436,"02/02/2023, 17:58:24",1675340936.6034124,0.0,29
1Item8,1,Item8,nomatch,Difficult,CORRECT,52.85019530000136,1675340936.620653,"02/02/2023, 17:58:56",1675340989.4708483,0.0,29
1Item9,1,Item9,match,Difficult,INCORRECT,28.703764899997623,1675340989.4991758,"02/02/2023, 17:59:49",1675341018.2029407,0.0,29
1Item10,1,Item10,nomatch,Difficult,SKIP,32.62834089999524,1675341018.2276237,"02/02/2023, 18:00:18",1675341050.855965,0.0,29
2spl1,2,spl1,match,Easy,CORRECT,6.9300729999959,1675341144.5713325,"02/02/2023, 18:02:24",1675341151.5014057,0.0,29
2spl2,2,spl2,nomatch,Easy,CORRECT,7.465137799998047,1675341153.679578,"02/02/2023, 18:02:33",1675341161.1447158,0.0,29
2Item1,2,Item1,match,Easy,CORRECT,5.551417200003925,1675341162.2340162,"02/02/2023, 18:02:42",1675341167.7854333,0.9360356999968644,29
2Item2,2,Item2,match,Easy,CORRECT,6.320551899996644,1675341168.759206,"02/02/2023, 18:02:48",1675341175.079758,0.8081774000020232,29
2Item3,2,Item3,match,Easy,CORRECT,7.355928999997559,1675341175.9210398,"02/02/2023, 18:02:55",1675341183.2769687,0.8271662000042852,29
2Item4,2,Item4,nomatch,Medium,CORRECT,19.452546900000016,1675341184.1398983,"02/02/2023, 18:03:04",1675341203.5924451,1.0508603000052972,29
2Item5,2,Item5,match,Medium,CORRECT,13.44397570000001,1675341204.676237,"02/02/2023, 18:03:24",1675341218.1202128,0.8727912999966065,29
2Item6,2,Item6,match,Medium,CORRECT,19.10426230000303,1675341219.028682,"02/02/2023, 18:03:39",1675341238.1329443,0.901735400002508,29
2Item7,2,Item7,match,Difficult,CORRECT,77.73782740000024,1675341239.065583,"02/02/2023, 18:03:59",1675341316.8034103,0.9004385999942315,29
2Item8,2,Item8,nomatch,Difficult,INCORRECT,26.588983399997232,1675341317.7464654,"02/02/2023, 18:05:17",1675341344.3354487,1.0574683000013465,29
2Item9,2,Item9,nomatch,Difficult,CORRECT,25.492838400001347,1675341345.4346316,"02/02/2023, 18:05:45",1675341370.92747,1.2122642000031192,29
2Item10,2,Item10,match,Difficult,CORRECT,63.738461000000825,1675341372.1813562,"02/02/2023, 18:06:12",1675341435.9198172,1.0001579000017955,29
3spl1,3,spl1,match,Easy,CORRECT,6.69834119999723,1675341525.4650717,"02/02/2023, 18:08:45",1675341532.1634128,0.0,29
3Item15,3,Item15,nomatch,Difficult,INCORRECT,11.408544900004928,1675341537.538056,"02/02/2023, 18:08:57",1675341548.946601,0.0,29
3Item2,3,Item2,match,Easy,CORRECT,5.677832400004263,1675341548.9649646,"02/02/2023, 18:09:08",1675341554.642797,0.0,29
3Item5,3,Item5,match,Easy,CORRECT,6.909649900000659,1675341554.6675491,"02/02/2023, 18:09:14",1675341561.577199,0.0,29
3Item12,3,Item12,match,Medium,CORRECT,7.162401099994895,1675341561.5980651,"02/02/2023, 18:09:21",1675341568.7604663,0.0,29
3Item6,3,Item6,match,Easy,CORRECT,5.751210100002936,1675341568.7774928,"02/02/2023, 18:09:28",1675341574.528703,0.0,29
3Item8,3,Item8,nomatch,Medium,CORRECT,15.278758599997673,1675341574.5431156,"02/02/2023, 18:09:34",1675341589.821874,0.0,29
3Item7,3,Item7,match,Medium,CORRECT,16.30919150000409,1675341589.8459811,"02/02/2023, 18:09:49",1675341606.1551726,0.0,29
3Item9,3,Item9,nomatch,Medium,SKIP,25.772808800000348,1675341606.1727514,"02/02/2023, 18:10:06",1675341631.9455602,0.0,29
3Item17,3,Item17,match,Difficult,CORRECT,7.247511599998688,1675341631.9642246,"02/02/2023, 18:10:31",1675341639.2117362,0.0,29
3Item19,3,Item19,0,0,0,19.0,1675341639.2117362,"02/02/2023, 07:40:39",1675341658.2117362,0.0,29
1spl1,1,spl1,match,Easy,CORRECT,8.240369100007229,1676721782.8067105,"18/02/2023, 17:33:02",1676721791.0470796,0.0,30
1spl2,1,spl2,nomatch,Easy,INCORRECT,11.988556899945252,1676721791.1877458,"18/02/2023, 17:33:11",1676721803.176303,0.0,30
1Item1,1,Item1,match,Easy,CORRECT,10.730317700072192,1676721803.2040734,"18/02/2023, 17:33:23",1676721813.934391,0.0,30
1Item2,1,Item2,match,Easy,INCORRECT,4.383897199993953,1676721813.963936,"18/02/2023, 17:33:33",1676721818.3478334,0.0,30
1Item3,1,Item3,match,Easy,INCORRECT,11.557091199909337,1676721818.3789454,"18/02/2023, 17:33:38",1676721829.9360366,0.0,30
1Item4,1,Item4,match,Medium,CORRECT,27.92629420000594,1676721829.9555752,"18/02/2023, 17:33:49",1676721857.8818693,0.0,30
1Item5,1,Item5,nomatch,Medium,INCORRECT,20.12523670005612,1676721857.9070337,"18/02/2023, 17:34:17",1676721878.0322704,0.0,30
1Item6,1,Item6,match,Medium,CORRECT,15.36621740006376,1676721878.0583904,"18/02/2023, 17:34:38",1676721893.4246078,0.0,30
1Item7,1,Item7,match,Difficult,INCORRECT,51.2914719999535,1676721893.4455452,"18/02/2023, 17:34:53",1676721944.7370172,0.0,30
1Item8,1,Item8,nomatch,Difficult,INCORRECT,29.129766300087795,1676721944.765151,"18/02/2023, 17:35:44",1676721973.8949172,0.0,30
1Item9,1,Item9,match,Difficult,CORRECT,31.2715426000068,1676721973.9155638,"18/02/2023, 17:36:13",1676722005.1871064,0.0,30
1Item10,1,Item10,nomatch,Difficult,CORRECT,22.4786247999873,1676722005.216208,"18/02/2023, 17:36:45",1676722027.6948328,0.0,30
2spl1,2,spl1,match,Easy,CORRECT,7.760136600001715,1676722090.315102,"18/02/2023, 17:38:10",1676722098.0752387,0.0,30
2spl2,2,spl2,nomatch,Easy,INCORRECT,9.875112900044767,1676722099.951695,"18/02/2023, 17:38:19",1676722109.826808,0.0,30
2Item1,2,Item1,match,Easy,CORRECT,13.704423999995925,1676722111.603063,"18/02/2023, 17:38:31",1676722125.307487,1.1822187000652775,30
2Item2,2,Item2,match,Easy,CORRECT,13.235493800020777,1676722126.5290246,"18/02/2023, 17:38:46",1676722139.7645185,1.0018174999859184,30
2Item3,2,Item3,match,Easy,CORRECT,15.35566550004296,1676722140.7947848,"18/02/2023, 17:39:00",1676722156.1504502,1.0051173999672756,30
2Item4,2,Item4,nomatch,Medium,INCORRECT,46.83437480009161,1676722157.1936004,"18/02/2023, 17:39:17",1676722204.027975,1.0078769999090582,30
2Item5,2,Item5,match,Medium,CORRECT,18.387202099896967,1676722205.0744357,"18/02/2023, 17:40:05",1676722223.4616375,0.9534836000530048,30
2Item6,2,Item6,match,Medium,CORRECT,46.48775169998408,1676722224.4485514,"18/02/2023, 17:40:24",1676722270.9363031,1.1788245000643656,30
2Item7,2,Item7,match,Difficult,INCORRECT,69.58157549996395,1676722272.1547446,"18/02/2023, 17:41:12",1676722341.73632,0.9022500000428408,30
2Item8,2,Item8,nomatch,Difficult,INCORRECT,20.521347500034608,1676722342.6828096,"18/02/2023, 17:42:22",1676722363.204157,1.0782151999883354,30
2Item9,2,Item9,nomatch,Difficult,INCORRECT,19.838737500016578,1676722364.3150744,"18/02/2023, 17:42:44",1676722384.153812,0.9890144999371842,30
2Item10,2,Item10,match,Difficult,CORRECT,30.380158299929462,1676722385.177632,"18/02/2023, 17:43:05",1676722415.5577905,1.1702977999811992,30
3spl1,3,spl1,match,Easy,CORRECT,4.6056989000644535,1676722473.6853783,"18/02/2023, 17:44:33",1676722478.2910771,0.0,30
3Item15,3,Item15,nomatch,Difficult,CORRECT,5.706607200088911,1676722485.7356806,"18/02/2023, 17:44:45",1676722491.4422877,0.0,30
3Item2,3,Item2,match,Easy,CORRECT,10.421022000024095,1676722491.460466,"18/02/2023, 17:44:51",1676722501.8814878,0.0,30
3Item5,3,Item5,match,Easy,CORRECT,6.689098700066097,1676722501.9043298,"18/02/2023, 17:45:01",1676722508.5934284,0.0,30
3Item12,3,Item12,match,Medium,CORRECT,10.438718999968842,1676722508.617285,"18/02/2023, 17:45:08",1676722519.056004,0.0,30
3Item6,3,Item6,match,Easy,CORRECT,5.237080299993977,1676722519.0736308,"18/02/2023, 17:45:19",1676722524.3107111,0.0,30
3Item8,3,Item8,nomatch,Medium,INCORRECT,39.82540520001203,1676722524.3283088,"18/02/2023, 17:45:24",1676722564.153714,0.0,30
3Item7,3,Item7,match,Medium,CORRECT,22.00146629998926,1676722564.1753397,"18/02/2023, 17:46:04",1676722586.176806,0.0,30
3Item9,3,Item9,nomatch,Medium,CORRECT,5.7938554000575095,1676722586.1975472,"18/02/2023, 17:46:26",1676722591.9914026,0.0,30
3Item17,3,Item17,match,Difficult,INCORRECT,11.355251400033012,1676722592.0077727,"18/02/2023, 17:46:32",1676722603.363024,0.0,30
3Item19,3,Item19,0,0,0,3.0,1676722603.363024,"18/02/2023, 07:16:43",1676722606.363024,0.0,30
1spl1,1,spl1,match,Easy,CORRECT,14.06755290000001,1677158460.5399504,"23/02/2023, 18:51:00",1677158474.6075032,0.0,31
1spl2,1,spl2,nomatch,Easy,CORRECT,7.492091499996604,1677158474.702446,"23/02/2023, 18:51:14",1677158482.1945374,0.0,31
1Item1,1,Item1,match,Easy,CORRECT,10.212465400007204,1677158482.222538,"23/02/2023, 18:51:22",1677158492.4350033,0.0,31
1Item2,1,Item2,match,Easy,CORRECT,24.36000570000033,1677158492.4525883,"23/02/2023, 18:51:32",1677158516.812594,0.0,31
1Item3,1,Item3,match,Easy,CORRECT,16.280141499999445,1677158516.8322742,"23/02/2023, 18:51:56",1677158533.1124158,0.0,31
1Item4,1,Item4,match,Medium,CORRECT,10.467150199998288,1677158533.1304815,"23/02/2023, 18:52:13",1677158543.5976317,0.0,31
1Item5,1,Item5,nomatch,Medium,CORRECT,24.54763079999248,1677158543.615502,"23/02/2023, 18:52:23",1677158568.163133,0.0,31
1Item6,1,Item6,match,Medium,CORRECT,33.19971889999579,1677158568.181828,"23/02/2023, 18:52:48",1677158601.381547,0.0,31
1Item7,1,Item7,match,Difficult,CORRECT,33.097171000001254,1677158601.3991258,"23/02/2023, 18:53:21",1677158634.496297,0.0,31
1Item8,1,Item8,nomatch,Difficult,CORRECT,35.18854839999403,1677158634.5163157,"23/02/2023, 18:53:54",1677158669.704864,0.0,31
1Item9,1,Item9,match,Difficult,INCORRECT,43.92167280000285,1677158669.723215,"23/02/2023, 18:54:29",1677158713.644888,0.0,31
1Item10,1,Item10,nomatch,Difficult,CORRECT,15.573949199999332,1677158713.6654332,"23/02/2023, 18:55:13",1677158729.2393825,0.0,31
2spl1,2,spl1,match,Easy,CORRECT,7.640613599985954,1677158911.5427077,"23/02/2023, 18:58:31",1677158919.1833212,0.0,31
2spl2,2,spl2,nomatch,Easy,CORRECT,38.80914339999436,1677158922.6658647,"23/02/2023, 18:58:42",1677158961.475008,0.0,31
2Item1,2,Item1,match,Easy,CORRECT,10.818895500007784,1677158963.201059,"23/02/2023, 18:59:23",1677158974.0199547,0.9755521999904886,31
2Item2,2,Item2,match,Easy,CORRECT,33.019359600002645,1677158975.0344474,"23/02/2023, 18:59:35",1677159008.053807,1.03540979999525,31
2Item3,2,Item3,match,Easy,CORRECT,15.273060000006808,1677159009.1210113,"23/02/2023, 19:00:09",1677159024.394071,0.8484749000053853,31
2Item4,2,Item4,nomatch,Medium,CORRECT,58.38252349999675,1677159025.2858007,"23/02/2023, 19:00:25",1677159083.6683242,0.7565659999963827,31
2Item5,2,Item5,match,Medium,CORRECT,7.495376799997757,1677159084.4586897,"23/02/2023, 19:01:24",1677159091.9540665,1.0147894999972775,31
2Item6,2,Item6,match,Medium,CORRECT,27.818863000007696,1677159092.9967542,"23/02/2023, 19:01:32",1677159120.815617,0.8676754000043729,31
2Item7,2,Item7,match,Difficult,CORRECT,43.41469900000084,1677159121.7151418,"23/02/2023, 19:02:01",1677159165.1298409,0.8604292000090936,31
2Item8,2,Item8,nomatch,Difficult,INCORRECT,35.38562399998773,1677159166.026183,"23/02/2023, 19:02:46",1677159201.4118068,1.8034882999927504,31
2Item9,2,Item9,nomatch,Difficult,CORRECT,27.101946099995985,1677159203.255905,"23/02/2023, 19:03:23",1677159230.357851,1.0707920999993803,31
2Item10,2,Item10,match,Difficult,CORRECT,9.61457469999732,1677159231.467627,"23/02/2023, 19:03:51",1677159241.0822015,0.860488999998779,31
3spl1,3,spl1,match,Easy,CORRECT,7.541268999993917,1677159358.2462282,"23/02/2023, 19:05:58",1677159365.7874973,0.0,31
3Item15,3,Item15,nomatch,Difficult,INCORRECT,16.02275560000271,1677159370.316898,"23/02/2023, 19:06:10",1677159386.3396535,0.0,31
3Item2,3,Item2,match,Easy,CORRECT,7.135222800003248,1677159386.3581538,"23/02/2023, 19:06:26",1677159393.4933767,0.0,31
3Item5,3,Item5,match,Easy,CORRECT,6.055406300001778,1677159393.5108907,"23/02/2023, 19:06:33",1677159399.566297,0.0,31
3Item12,3,Item12,match,Medium,CORRECT,8.13360709999688,1677159399.5778248,"23/02/2023, 19:06:39",1677159407.711432,0.0,31
3Item6,3,Item6,match,Easy,CORRECT,5.641783699989901,1677159407.727918,"23/02/2023, 19:06:47",1677159413.3697016,0.0,31
3Item8,3,Item8,nomatch,Medium,CORRECT,17.544880899993586,1677159413.390118,"23/02/2023, 19:06:53",1677159430.9349988,0.0,31
3Item7,3,Item7,match,Medium,CORRECT,9.322561000008136,1677159430.9515383,"23/02/2023, 19:07:10",1677159440.274099,0.0,31
3Item9,3,Item9,nomatch,Medium,INCORRECT,18.86613059999945,1677159440.2914915,"23/02/2023, 19:07:20",1677159459.157622,0.0,31
3Item17,3,Item17,0,0,0,31.0,1677159459.157622,"23/02/2023, 08:37:39",1677159490.157622,0.0,31
1spl1,1,spl1,match,Easy,CORRECT,7.235870500007877,1677243752.61373,"24/02/2023, 18:32:32",1677243759.8496006,0.0,32
1spl2,1,spl2,nomatch,Easy,INCORRECT,5.012822500022594,1677243759.9746733,"24/02/2023, 18:32:39",1677243764.9874957,0.0,32
1Item1,1,Item1,match,Easy,CORRECT,11.640511200006586,1677243765.0189471,"24/02/2023, 18:32:45",1677243776.6594584,0.0,32
1Item2,1,Item2,match,Easy,CORRECT,13.798746299988125,1677243776.6755996,"24/02/2023, 18:32:56",1677243790.474346,0.0,32
1Item3,1,Item3,match,Easy,CORRECT,27.082179899996845,1677243790.490722,"24/02/2023, 18:33:10",1677243817.5729015,0.0,32
1Item4,1,Item4,match,Medium,CORRECT,25.109439699997893,1677243817.5885894,"24/02/2023, 18:33:37",1677243842.698029,0.0,32
1Item5,1,Item5,nomatch,Medium,CORRECT,34.925945499999216,1677243842.7138872,"24/02/2023, 18:34:02",1677243877.6398327,0.0,32
1Item6,1,Item6,match,Medium,INCORRECT,17.251038299989887,1677243877.655722,"24/02/2023, 18:34:37",1677243894.9067602,0.0,32
1Item7,1,Item7,match,Difficult,CORRECT,15.183967999997549,1677243894.920792,"24/02/2023, 18:34:54",1677243910.1047602,0.0,32
1Item8,1,Item8,nomatch,Difficult,INCORRECT,32.213256499991985,1677243910.1230023,"24/02/2023, 18:35:10",1677243942.336259,0.0,32
1Item9,1,Item9,match,Difficult,CORRECT,49.965102099988144,1677243942.3512945,"24/02/2023, 18:35:42",1677243992.3163967,0.0,32
1Item10,1,Item10,nomatch,Difficult,SKIP,43.383268000005046,1677243992.3309448,"24/02/2023, 18:36:32",1677244035.714213,0.0,32
2spl1,2,spl1,match,Easy,CORRECT,12.955149199988227,1677244104.917339,"24/02/2023, 18:38:24",1677244117.8724885,0.0,32
2spl2,2,spl2,nomatch,Easy,CORRECT,5.599657899991144,1677244122.9959354,"24/02/2023, 18:38:42",1677244128.5955937,0.0,32
2Item1,2,Item1,match,Easy,CORRECT,6.918041099997936,1677244129.7872334,"24/02/2023, 18:38:49",1677244136.7052743,1.091042300016852,32
2Item2,2,Item2,match,Easy,CORRECT,4.030515700025717,1677244137.8263657,"24/02/2023, 18:38:57",1677244141.8568814,1.0752558000094723,32
2Item3,2,Item3,match,Easy,CORRECT,28.47171199999866,1677244142.9605672,"24/02/2023, 18:39:02",1677244171.432279,1.0437043999845628,32
2Item4,2,Item4,nomatch,Medium,CORRECT,32.370923099981155,1677244172.5058737,"24/02/2023, 18:39:32",1677244204.8767967,1.0006212999869604,32
2Item5,2,Item5,match,Medium,CORRECT,26.17965189999086,1677244205.9042163,"24/02/2023, 18:40:05",1677244232.0838685,0.8862734999856912,32
2Item6,2,Item6,match,Medium,CORRECT,27.040669700014405,1677244233.0011084,"24/02/2023, 18:40:33",1677244260.041778,0.9038548000098672,32
2Item7,2,Item7,match,Difficult,INCORRECT,27.27078330001677,1677244260.9811113,"24/02/2023, 18:41:00",1677244288.2518945,1.215313900000183,32
2Item8,2,Item8,nomatch,Difficult,INCORRECT,40.15399089999846,1677244289.4949744,"24/02/2023, 18:41:29",1677244329.6489654,1.5057214999978896,32
2Item9,2,Item9,nomatch,Difficult,CORRECT,35.07113189998199,1677244331.179272,"24/02/2023, 18:42:11",1677244366.250404,0.7941017000121064,32
2Item10,2,Item10,match,Difficult,CORRECT,24.37868160000653,1677244367.0805714,"24/02/2023, 18:42:47",1677244391.459253,0.907938499993179,32
3spl1,3,spl1,match,Easy,CORRECT,8.4980668000062,1677244457.1130276,"24/02/2023, 18:44:17",1677244465.6110945,0.0,32
3Item15,3,Item15,nomatch,Difficult,INCORRECT,25.538395500014303,1677244469.168401,"24/02/2023, 18:44:29",1677244494.7067964,0.0,32
3Item2,3,Item2,match,Easy,CORRECT,12.105390500015346,1677244494.7217765,"24/02/2023, 18:44:54",1677244506.827167,0.0,32
3Item5,3,Item5,match,Easy,CORRECT,14.75257939999574,1677244506.8494487,"24/02/2023, 18:45:06",1677244521.602028,0.0,32
3Item12,3,Item12,match,Medium,INCORRECT,16.76247639997746,1677244521.6186483,"24/02/2023, 18:45:21",1677244538.3811247,0.0,32
3Item6,3,Item6,match,Easy,CORRECT,9.812888700020268,1677244538.3977742,"24/02/2023, 18:45:38",1677244548.2106628,0.0,32
3Item8,3,Item8,nomatch,Medium,CORRECT,10.17610019998392,1677244548.2359514,"24/02/2023, 18:45:48",1677244558.4120517,0.0,32
3Item7,3,Item7,match,Medium,CORRECT,19.736573400005,1677244558.4267232,"24/02/2023, 18:45:58",1677244578.1632967,0.0,32
3Item9,3,Item9,nomatch,Medium,INCORRECT,8.295660500007216,1677244578.1771295,"24/02/2023, 18:46:18",1677244586.47279,0.0,32
3Item17,3,Item17,0,0,0,2.0,1677244586.47279,"24/02/2023, 08:16:26",1677244588.47279,0.0,32
1spl1,1,spl1,match,Easy,CORRECT,20.166847300017253,1675945360.9262147,"09/02/2023, 17:52:41",1675945381.093062,0.0,33
1Item1,1,Item1,match,Easy,CORRECT,7.917779100011103,1675945421.018663,"09/02/2023, 17:53:41",1675945428.936442,0.0,33
1Item2,1,Item2,match,Easy,CORRECT,14.401597199990649,1675945428.9728336,"09/02/2023, 17:53:48",1675945443.374431,0.0,33
1Item3,1,Item3,match,Easy,CORRECT,32.624934499996016,1675945443.4094532,"09/02/2023, 17:54:03",1675945476.0343876,0.0,33
1Item4,1,Item4,match,Medium,CORRECT,27.27565060000052,1675945476.0729878,"09/02/2023, 17:54:36",1675945503.3486383,0.0,33
1Item5,1,Item5,nomatch,Medium,INCORRECT,39.73864870000398,1675945503.379984,"09/02/2023, 17:55:03",1675945543.1186326,0.0,33
1Item6,1,Item6,match,Medium,CORRECT,27.82802020001691,1675945543.1558652,"09/02/2023, 17:55:43",1675945570.9838853,0.0,33
1Item7,1,Item7,match,Difficult,INCORRECT,73.83352939999895,1675945571.0179653,"09/02/2023, 17:56:11",1675945644.8514948,0.0,33
1Item8,1,Item8,nomatch,Difficult,CORRECT,45.829385599994566,1675945644.8846843,"09/02/2023, 17:57:24",1675945690.7140698,0.0,33
1Item9,1,Item9,match,Difficult,INCORRECT,9.914739800005918,1675945690.7474062,"09/02/2023, 17:58:10",1675945700.662146,0.0,33
1Item10,1,Item10,0,0,0,20.0,1675945700.662146,"09/02/2023, 07:28:20",1675945720.662146,0.0,33
2spl1,2,spl1,match,Easy,CORRECT,4.906120200001169,1675945788.555347,"09/02/2023, 17:59:48",1675945793.4614673,0.0,33
2spl2,2,spl2,nomatch,Easy,CORRECT,22.785711199976504,1675945795.2067084,"09/02/2023, 17:59:55",1675945817.9924195,0.0,33
2Item1,2,Item1,match,Easy,CORRECT,5.59716330000083,1675945819.5365925,"09/02/2023, 18:00:19",1675945825.1337557,1.0049017000128515,33
2Item2,2,Item2,match,Easy,CORRECT,12.460655000002587,1675945826.184944,"09/02/2023, 18:00:26",1675945838.645599,0.9722513000015168,33
2Item3,2,Item3,match,Easy,CORRECT,25.083128800004488,1675945839.6674962,"09/02/2023, 18:00:39",1675945864.750625,0.9860968999855686,33
2Item4,2,Item4,nomatch,Medium,CORRECT,45.7797273999895,1675945865.78966,"09/02/2023, 18:01:05",1675945911.5693874,0.6730136999976821,33
2Item5,2,Item5,match,Medium,CORRECT,40.18555940000806,1675945912.2875535,"09/02/2023, 18:01:52",1675945952.473113,0.8314381999953184,33
2Item6,2,Item6,match,Medium,INCORRECT,12.67781880000257,1675945953.369567,"09/02/2023, 18:02:33",1675945966.0473857,18.470142200007103,33
2Item7,2,Item7,match,Difficult,CORRECT,34.846048100007465,1675945984.59202,"09/02/2023, 18:03:04",1675946019.4380682,0.7198004999954719,33
2Item8,2,Item8,nomatch,Difficult,INCORRECT,29.339423199999143,1675946020.1999393,"09/02/2023, 18:03:40",1675946049.5393624,22.991412700008368,33
2Item9,2,Item9,nomatch,Difficult,CORRECT,12.497997800004669,1675946072.601653,"09/02/2023, 18:04:32",1675946085.0996509,0.7930003000074066,33
2Item10,2,Item10,match,Difficult,INCORRECT,54.51891980000073,1675946085.9455986,"09/02/2023, 18:04:45",1675946140.4645183,1.0444863000011535,33
3spl1,3,spl1,match,Easy,CORRECT,6.081576700002188,1675946191.226425,"09/02/2023, 18:06:31",1675946197.3080015,0.0,33
3Item15,3,Item15,nomatch,Difficult,SKIP,15.712770299986005,1675946203.294629,"09/02/2023, 18:06:43",1675946219.007399,0.0,33
3Item2,3,Item2,match,Easy,CORRECT,5.512495700008003,1675946219.034617,"09/02/2023, 18:06:59",1675946224.5471127,0.0,33
3Item5,3,Item5,match,Easy,CORRECT,8.146543699986069,1675946224.5736065,"09/02/2023, 18:07:04",1675946232.7201502,0.0,33
3Item12,3,Item12,match,Medium,INCORRECT,12.362167799990855,1675946232.751362,"09/02/2023, 18:07:12",1675946245.11353,0.0,33
3Item6,3,Item6,match,Easy,CORRECT,7.492692900006659,1675946245.1443796,"09/02/2023, 18:07:25",1675946252.6370726,0.0,33
3Item8,3,Item8,nomatch,Medium,CORRECT,13.036697400006233,1675946252.6699214,"09/02/2023, 18:07:32",1675946265.7066188,0.0,33
3Item7,3,Item7,match,Medium,CORRECT,14.705168100015726,1675946265.7357564,"09/02/2023, 18:07:45",1675946280.4409244,0.0,33
3Item9,3,Item9,nomatch,Medium,CORRECT,25.664657399989665,1675946280.47341,"09/02/2023, 18:08:00",1675946306.1380672,0.0,33
3Item17,3,Item17,match,Difficult,INCORRECT,8.231893599993782,1675946306.1743135,"09/02/2023, 18:08:26",1675946314.406207,0.0,33
3Item19,3,Item19,0,0,0,10.0,1675946314.406207,"09/02/2023, 07:38:34",1675946324.406207,0.0,33
1spl1,1,spl1,match,Easy,CORRECT,19.33838339999784,1677066953.394785,"22/02/2023, 17:25:53",1677066972.7331684,0.0,34
1spl2,1,spl2,nomatch,Easy,CORRECT,29.443680899916217,1677066972.853205,"22/02/2023, 17:26:12",1677067002.296886,0.0,34
1Item1,1,Item1,match,Easy,CORRECT,7.007279300014488,1677067002.3275082,"22/02/2023, 17:26:42",1677067009.3347876,0.0,34
1Item2,1,Item2,match,Easy,CORRECT,17.238152899895795,1677067009.3570085,"22/02/2023, 17:26:49",1677067026.5951614,0.0,34
1Item3,1,Item3,match,Easy,CORRECT,0.0390503000235185,1677067026.6276438,"22/02/2023, 17:27:06",1677067026.6666942,0.0,34
1Item4,1,Item4,match,Medium,CORRECT,31.372320299968123,1677067026.6786337,"22/02/2023, 17:27:06",1677067058.050954,0.0,34
1Item5,1,Item5,nomatch,Medium,CORRECT,57.10157509997953,1677067058.0776963,"22/02/2023, 17:27:38",1677067115.1792717,0.0,34
1Item6,1,Item6,match,Medium,CORRECT,27.77210850000847,1677067115.2009058,"22/02/2023, 17:28:35",1677067142.9730144,0.0,34
1Item7,1,Item7,match,Difficult,CORRECT,16.890826499904506,1677067142.9991372,"22/02/2023, 17:29:02",1677067159.8899636,0.0,34
1Item8,1,Item8,nomatch,Difficult,CORRECT,95.91196199995466,1677067159.9148986,"22/02/2023, 17:29:19",1677067255.826861,0.0,34
1Item9,1,Item9,match,Difficult,INCORRECT,23.697866500006057,1677067255.8484282,"22/02/2023, 17:30:55",1677067279.5462947,0.0,34
1Item10,1,Item10,nomatch,Difficult,CORRECT,21.73576630000025,1677067279.5688305,"22/02/2023, 17:31:19",1677067301.304597,0.0,34
2spl1,2,spl1,match,Easy,CORRECT,10.063212000066414,1677067402.0253053,"22/02/2023, 17:33:22",1677067412.0885172,0.0,34
2spl2,2,spl2,nomatch,Easy,INCORRECT,17.257304800092243,1677067414.5079348,"22/02/2023, 17:33:34",1677067431.7652397,0.0,34
2Item1,2,Item1,match,Easy,CORRECT,8.20820019999519,1677067433.6064696,"22/02/2023, 17:33:53",1677067441.8146698,8.524986900039949,34
2Item2,2,Item2,match,Easy,CORRECT,8.901654500048608,1677067450.3836854,"22/02/2023, 17:34:10",1677067459.2853398,1.1040821999777108,34
2Item3,2,Item3,match,Easy,CORRECT,9.432751600048505,1677067460.4287858,"22/02/2023, 17:34:20",1677067469.8615377,1.2102097000461072,34
2Item4,2,Item4,nomatch,Medium,CORRECT,49.73090169997886,1677067471.107375,"22/02/2023, 17:34:31",1677067520.8382766,1.3507854000199586,34
2Item5,2,Item5,match,Medium,CORRECT,26.377760999952443,1677067522.2207887,"22/02/2023, 17:35:22",1677067548.5985496,0.9163426000159234,34
2Item6,2,Item6,match,Medium,CORRECT,12.485067299916407,1677067549.5616035,"22/02/2023, 17:35:49",1677067562.046671,1.9951442999299616,34
2Item7,2,Item7,match,Difficult,CORRECT,25.6479682000354,1677067564.0785036,"22/02/2023, 17:36:04",1677067589.726472,0.8846446999814361,34
2Item8,2,Item8,nomatch,Difficult,INCORRECT,24.534112700028345,1677067590.6387713,"22/02/2023, 17:36:30",1677067615.172884,3.1380329000530764,34
2Item9,2,Item9,nomatch,Difficult,CORRECT,23.15369239996653,1677067618.3448226,"22/02/2023, 17:36:58",1677067641.4985151,0.9151399000547826,34
2Item10,2,Item10,match,Difficult,CORRECT,17.20780279999599,1677067642.4528975,"22/02/2023, 17:37:22",1677067659.6607003,1.2361312001012266,34
